gameId,GAME_DATE,players_w_gp,players,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGM_per_game,FGA_per_game,FG3M_per_game,FG3A_per_game,FTM_per_game,FTA_per_game,OREB_per_game,DREB_per_game,REB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game
1521900063,2019-07-11,8,"Wenyen Gabriel (SAC), Caleb Swanigan (SAC), Kyle Guy (SAC), Amir Coffey (LAC), Mfiondu Kabengele (LAC), Jerome Robinson (LAC), Oshae Brissett (LAC), Derrick Walton Jr. (LAC)",972,138,14788,1819,4170,657,1893,926,1257,673,1792,2465,892,400,233,566,1335,5221,1.8713991769547325,4.290123456790123,0.6759259259259259,1.9475308641975309,0.9526748971193416,1.2932098765432098,0.6923868312757202,1.8436213991769548,2.536008230452675,0.9176954732510288,0.411522633744856,0.2397119341563786,0.5823045267489712,1.373456790123457,5.371399176954733
1521900064,2019-07-11,9,"Max Strus (BOS), Grant Williams (BOS), Robert Williams III (BOS), Tremont Waters (BOS), Tacko Fall (BOS), Carsen Edwards (BOS), Brandon Clarke (MEM), Grayson Allen (MEM), Bruno Caboclo (MEM)",1749,666,38890,5710,11475,2103,5538,1800,2338,1945,5183,7128,2950,1114,1028,1571,3328,15323,3.2647226986849627,6.560891938250429,1.202401372212693,3.1663807890222984,1.0291595197255574,1.3367638650657518,1.1120640365923384,2.963407661520869,4.0754716981132075,1.6866781017724415,0.6369353916523728,0.5877644368210406,0.8982275586049171,1.9028016009148085,8.761006289308176
1521900065,2019-07-12,4,"Matisse Thybulle (PHI), PJ Dozier (PHI), Terence Davis (TOR), Chris Boucher (TOR)",1075,177,19943,2814,6190,1071,3096,1015,1338,1054,2627,3681,1092,947,725,730,1948,7714,2.617674418604651,5.758139534883721,0.9962790697674418,2.88,0.9441860465116279,1.2446511627906978,0.9804651162790697,2.443720930232558,3.424186046511628,1.0158139534883721,0.8809302325581395,0.6744186046511628,0.6790697674418604,1.812093023255814,7.1758139534883725
1521900066,2019-07-12,1,Juan Toscano-Anderson (GSW),202,37,3127,332,662,82,249,84,130,98,503,601,372,119,59,181,347,830,1.6435643564356435,3.277227722772277,0.40594059405940597,1.2326732673267327,0.4158415841584158,0.6435643564356436,0.48514851485148514,2.49009900990099,2.9752475247524752,1.8415841584158417,0.5891089108910891,0.29207920792079206,0.8960396039603961,1.7178217821782178,4.108910891089109
1521900067,2019-07-12,2,"Darius Bazley (OKC), Luguentz Dort (OKC)",600,472,16154,2284,5575,968,2796,1019,1360,585,2062,2647,867,486,327,698,1289,6555,3.8066666666666666,9.291666666666666,1.6133333333333333,4.66,1.6983333333333333,2.2666666666666666,0.975,3.4366666666666665,4.411666666666667,1.445,0.81,0.545,1.1633333333333333,2.1483333333333334,10.925
1521900068,2019-07-12,1,Elie Okobo (PHX),55,3,719,72,181,25,71,50,71,16,74,90,115,24,4,38,54,219,1.309090909090909,3.290909090909091,0.45454545454545453,1.290909090909091,0.9090909090909091,1.290909090909091,0.2909090909090909,1.3454545454545455,1.6363636363636365,2.090909090909091,0.43636363636363634,0.07272727272727272,0.6909090909090909,0.9818181818181818,3.981818181818182
1521900070,2019-07-12,2,"Alize Johnson (IND), Oshae Brissett (LAC)",295,47,4577,576,1346,192,578,362,518,349,759,1108,220,137,81,165,362,1706,1.952542372881356,4.562711864406779,0.6508474576271186,1.959322033898305,1.2271186440677966,1.7559322033898306,1.1830508474576271,2.5728813559322035,3.7559322033898304,0.7457627118644068,0.46440677966101696,0.2745762711864407,0.559322033898305,1.2271186440677966,5.783050847457627
1521900071,2019-07-12,4,"Gary Trent Jr. (POR), Jaylen Hoard (POR), D.J. Wilson (MIL), Rayjon Tucker (MIL)",556,217,13415,2288,5352,1078,2810,734,918,259,1155,1414,715,529,108,366,800,6388,4.115107913669065,9.62589928057554,1.9388489208633093,5.053956834532374,1.3201438848920863,1.6510791366906474,0.4658273381294964,2.077338129496403,2.5431654676258995,1.2859712230215827,0.9514388489208633,0.19424460431654678,0.658273381294964,1.4388489208633093,11.489208633093526
1521900072,2019-07-12,1,Charlie Brown Jr. (ATL),49,3,407,31,111,11,49,23,25,20,35,55,17,16,10,16,45,96,0.6326530612244898,2.2653061224489797,0.22448979591836735,1,0.46938775510204084,0.5102040816326531,0.40816326530612246,0.7142857142857143,1.1224489795918366,0.3469387755102041,0.32653061224489793,0.20408163265306123,0.32653061224489793,0.9183673469387755,1.9591836734693877
1521900073,2019-07-13,5,"Miles Bridges (CHA), Dwayne Bacon (CHA), Cody Martin (CHA), Jalen McDaniels (CHA), Miye Oni (UTA)",1046,455,24815,3925,8806,1125,3429,1519,1927,907,3619,4526,2094,771,450,1186,1798,10494,3.7523900573613767,8.418738049713193,1.0755258126195029,3.278202676864245,1.4521988527724665,1.8422562141491396,0.8671128107074569,3.459847036328872,4.326959847036329,2.0019120458891013,0.737093690248566,0.43021032504780116,1.1338432122370936,1.7189292543021033,10.032504780114722
1521900074,2019-07-13,9,"Brandon Clarke (MEM), Bruno Caboclo (MEM), Grayson Allen (MEM), Max Strus (BOS), Grant Williams (BOS), Robert Williams III (BOS), Tremont Waters (BOS), Tacko Fall (BOS), Carsen Edwards (BOS)",1749,666,38890,5710,11475,2103,5538,1800,2338,1945,5183,7128,2950,1114,1028,1571,3328,15323,3.2647226986849627,6.560891938250429,1.202401372212693,3.1663807890222984,1.0291595197255574,1.3367638650657518,1.1120640365923384,2.963407661520869,4.0754716981132075,1.6866781017724415,0.6369353916523728,0.5877644368210406,0.8982275586049171,1.9028016009148085,8.761006289308176
1521900075,2019-07-13,10,"Ignas Brazdeikis (NYK), Kevin Knox II (NYK), Mitchell Robinson (NYK), RJ Barrett (NYK), Garrison Mathews (WAS), Isaac Bonga (WAS), Moritz Wagner (WAS), Justin Robinson (WAS), Admiral Schofield (WAS), Anžejs Pasečņiks (WAS)",1924,763,38958,6293,13284,1741,4999,3066,4319,2198,5403,7601,2546,1049,849,1933,3820,17393,3.2707900207900207,6.904365904365904,0.9048856548856549,2.5982328482328483,1.5935550935550935,2.244802494802495,1.1424116424116424,2.808212058212058,3.9506237006237006,1.3232848232848233,0.5452182952182952,0.4412681912681913,1.0046777546777548,1.9854469854469854,9.04002079002079
1521900076,2019-07-13,4,"Duncan Robinson (MIA), Kenrich Williams (NOP), Jaxson Hayes (NOP), Nickeil Alexander-Walker (NOP)",1501,486,31514,4654,9904,2072,5441,1331,1835,1168,3707,4875,2525,897,553,1376,2946,12711,3.100599600266489,6.598267821452365,1.3804130579613592,3.6249167221852097,0.8867421718854097,1.2225183211192538,0.7781479013990673,2.469686875416389,3.2478347768154565,1.6822118587608261,0.597601598934044,0.3684210526315789,0.91672218520986,1.9626915389740174,8.468354430379748
1521900077,2019-07-13,6,"DaQuan Jeffries (ORL), Adam Mokoka (CHI), Chandler Hutchison (CHI), Daniel Gafford (CHI), Mychal Mulder (CHI), Coby White (CHI)",1079,488,24087,4234,8516,1212,3333,1589,2072,1076,3134,4210,2196,590,721,1253,2188,11269,3.9240037071362375,7.8924930491195555,1.123262279888786,3.088971269694161,1.4726598702502316,1.9202965708989805,0.9972196478220574,2.9045412418906396,3.9017608897126967,2.035217794253939,0.5468025949953661,0.6682113067655236,1.1612604263206674,2.0278035217794255,10.443929564411492
1521900078,2019-07-13,7,"Dzanan Musa (BKN), Rodions Kurucs (BKN), Jarrett Allen (BKN), Theo Pinson (BKN), Svi Mykhailiuk (DET), Jordan Bone (DET), Sekou Doumbouya (DET)",1042,501,21484,3537,6605,595,1825,1508,2100,1531,3885,5416,1530,590,563,1083,1484,9177,3.394433781190019,6.338771593090211,0.5710172744721689,1.751439539347409,1.4472168905950096,2.015355086372361,1.4692898272552783,3.7284069097888675,5.197696737044146,1.4683301343570057,0.5662188099808061,0.5403071017274472,1.0393474088291748,1.4241842610364683,8.807101727447217
1521900079,2019-07-13,5,"Vlatko Čančar (DEN), Jarred Vanderbilt (DEN), Brandon Goodwin (DEN), Chris Clemons (HOU), Chris Chiozza (HOU)",669,196,10484,1296,2690,284,869,456,665,727,1778,2505,1033,463,172,561,984,3332,1.937219730941704,4.0209267563527655,0.42451420029895365,1.2989536621823616,0.6816143497757847,0.9940209267563528,1.086696562032885,2.6576980568011956,3.7443946188340806,1.5440956651718984,0.6920777279521674,0.2571001494768311,0.8385650224215246,1.4708520179372198,4.980568011958146
1521900080,2019-07-13,7,"Isaiah Roby (DAL), Kostas Antetokounmpo (DAL), Keita Bates-Diop (MIN), Naz Reid (MIN), Josh Okogie (MIN), Jordan McLaughlin (MIN), Kelan Martin (MIN)",1556,329,26983,4095,8827,1252,3567,1749,2374,1382,3711,5093,2242,1047,736,1345,2391,11191,2.6317480719794344,5.672879177377892,0.8046272493573264,2.2924164524421595,1.1240359897172236,1.525706940874036,0.8881748071979434,2.384961439588689,3.2731362467866325,1.4408740359897172,0.672879177377892,0.4730077120822622,0.8643958868894601,1.5366323907455013,7.192159383033419
1521900081,2019-07-14,6,"Grayson Allen (MEM), Bruno Caboclo (MEM), Brandon Clarke (MEM), Kenrich Williams (NOP), Jaxson Hayes (NOP), Nickeil Alexander-Walker (NOP)",1801,502,37145,5777,11476,1760,4645,1931,2646,1870,4861,6731,2962,1201,849,1560,3212,15245,3.2076624097723485,6.372015546918378,0.9772348695169351,2.5791227096057745,1.0721821210438645,1.4691837867851194,1.0383120488617434,2.69905607995558,3.7373681288173235,1.6446418656302055,0.6668517490283176,0.4714047751249306,0.8661854525263742,1.7834536368684064,8.464741810105497
1521900082,2019-07-14,8,"Dzanan Musa (BKN), Rodions Kurucs (BKN), Jarrett Allen (BKN), Theo Pinson (BKN), Keita Bates-Diop (MIN), Naz Reid (MIN), Jordan McLaughlin (MIN), Kelan Martin (MIN)",1676,552,32503,5581,10566,1060,3032,2251,3102,2141,5819,7960,2647,1016,1024,1590,2515,14473,3.329952267303103,6.304295942720763,0.6324582338902148,1.8090692124105012,1.3430787589498807,1.8508353221957041,1.2774463007159904,3.4719570405727924,4.749403341288783,1.5793556085918854,0.6062052505966588,0.6109785202863962,0.9486873508353222,1.5005966587112172,8.6354415274463
1521900083,2019-07-15,7,"Grayson Allen (MEM), Bruno Caboclo (MEM), Brandon Clarke (MEM), Keita Bates-Diop (MIN), Naz Reid (MIN), Jordan McLaughlin (MIN), Kelan Martin (MIN)",1751,448,34337,5726,11595,1827,4802,1945,2550,1568,4774,6342,2843,1163,883,1466,2728,15224,3.2701313535122787,6.62193032552827,1.0434037692747002,2.7424328954882924,1.1107938320959452,1.4563106796116505,0.8954882924043404,2.726442033123929,3.6219303255282695,1.6236436322101657,0.6641918903483723,0.5042832667047401,0.8372358652198744,1.5579668760708167,8.694460308395202
1522100001,2021-08-08,7,"Aaron Nesmith (BOS), Romeo Langford (BOS), Payton Pritchard (BOS), Sam Hauser (BOS), Jalen Johnson (ATL), Skylar Mays (ATL), Admiral Schofield (ATL)",1224,337,23774,3726,8008,1736,4486,893,1144,871,3107,3978,2028,691,356,904,1884,10081,3.0441176470588234,6.542483660130719,1.4183006535947713,3.665032679738562,0.7295751633986928,0.934640522875817,0.7116013071895425,2.5383986928104574,3.25,1.6568627450980393,0.5645424836601307,0.2908496732026144,0.738562091503268,1.5392156862745099,8.23611111111111
1522100002,2021-08-08,9,"Scottie Barnes (TOR), Malachi Flynn (TOR), Justin Champagnie (TOR), Dalano Banton (TOR), Obi Toppin (NYK), Jericho Sims (NYK), Quentin Grimes (NYK), Immanuel Quickley (NYK), Miles McBride (NYK)",2010,667,41892,6945,15287,2352,6699,2632,3391,1854,5345,7199,4642,1361,746,2103,3144,18874,3.455223880597015,7.605472636815921,1.1701492537313434,3.3328358208955224,1.3094527363184079,1.6870646766169155,0.9223880597014925,2.6592039800995027,3.581592039800995,2.309452736318408,0.6771144278606965,0.3711442786069652,1.0462686567164179,1.5641791044776119,9.390049751243781
1522100003,2021-08-08,6,"CJ Elleby (POR), Trendon Watford (POR), Greg Brown III (POR), James Bouknight (CHA), Kai Jones (CHA), Nick Richards (CHA)",770,178,12349,1890,3532,218,673,937,1277,909,2171,3080,807,287,406,704,1385,4935,2.4545454545454546,4.587012987012987,0.2831168831168831,0.874025974025974,1.216883116883117,1.6584415584415584,1.1805194805194805,2.8194805194805195,4,1.0480519480519481,0.37272727272727274,0.5272727272727272,0.9142857142857143,1.7987012987012987,6.409090909090909
1522100004,2021-08-08,8,"Jalen Green (HOU), KJ Martin (HOU), Alperen Sengun (HOU), Josh Christopher (HOU), Anthony Lamb (HOU), Lamar Stevens (CLE), Evan Mobley (CLE), Isaac Okoro (CLE)",1789,1090,45308,8296,17009,1663,5023,3667,5029,2372,6539,8911,4147,1283,1074,2657,3572,21922,4.637227501397429,9.507546115148127,0.9295695919508105,2.8077138065958636,2.0497484628283957,2.811067635550587,1.325880380100615,3.655114589155953,4.980994969256568,2.3180547792062605,0.7171604248183343,0.6003353828954723,1.485187255449972,1.9966461710452768,12.253773057574064
1522100006,2021-08-08,12,"Josh Giddey (OKC), Jeremiah Robinson-Earl (OKC), Theo Maledon (OKC), Tre Mann (OKC), Aaron Wiggins (OKC), Charlie Brown Jr. (OKC), Saddiq Bey (DET), Tyler Cook (DET), Killian Hayes (DET), Cade Cunningham (DET), Saben Lee (DET), Luka Garza (DET)",1924,1018,44410,7664,17490,2199,6554,2932,3641,1968,6038,8006,6200,1479,582,2967,3232,20459,3.9833679833679834,9.09043659043659,1.142931392931393,3.4064449064449063,1.523908523908524,1.8924116424116424,1.022869022869023,3.138253638253638,4.161122661122661,3.2224532224532223,0.7687110187110187,0.3024948024948025,1.542099792099792,1.67983367983368,10.633575883575883
1522100007,2021-08-08,4,"Bol Bol (DEN), Davon Reed (DEN), Max Strus (MIA), KZ Okpala (MIA)",578,208,11377,1662,3646,814,2218,385,489,359,1564,1923,920,260,233,496,880,4523,2.875432525951557,6.307958477508651,1.4083044982698962,3.837370242214533,0.6660899653979239,0.8460207612456747,0.6211072664359861,2.7058823529411766,3.3269896193771626,1.5916955017301038,0.44982698961937717,0.4031141868512111,0.8581314878892734,1.5224913494809689,7.825259515570934
1522100008,2021-08-08,4,"Justin Robinson (LAL), Austin Reaves (LAL), Trevelin Queen (LAL), Jalen Smith (PHX)",611,228,13695,2301,4786,774,2207,1247,1503,675,1915,2590,1512,333,291,745,1057,6623,3.765957446808511,7.833060556464812,1.2667757774140753,3.6121112929623567,2.0409165302782326,2.4599018003273323,1.104746317512275,3.134206219312602,4.238952536824877,2.474631751227496,0.5450081833060556,0.4762684124386252,1.2193126022913257,1.7299509001636661,10.83960720130933
1522100009,2021-08-09,6,"Naji Marshall (NOP), Kira Lewis Jr. (NOP), Herbert Jones (NOP), Jose Alvarado (NOP), Ayo Dosunmu (CHI), Patrick Williams (CHI)",1295,616,31646,4448,9658,1385,3955,1580,1988,970,3147,4117,3220,1284,522,1572,2535,11861,3.434749034749035,7.4579150579150575,1.0694980694980696,3.054054054054054,1.22007722007722,1.5351351351351352,0.749034749034749,2.43011583011583,3.179150579150579,2.4864864864864864,0.9915057915057915,0.40308880308880307,1.2138996138996139,1.9575289575289576,9.159073359073359
1522100010,2021-08-09,7,"Eugene Omoruyi (DAL), Jaden Springer (PHI), Paul Reed (PHI), Isaiah Joe (PHI), Tyrese Maxey (PHI), Braxton Key (PHI), Daishen Nix (PHI)",1104,312,20928,3767,8200,1366,3621,1529,1876,775,2209,2984,2171,792,361,942,1752,10429,3.4121376811594204,7.427536231884058,1.2373188405797102,3.279891304347826,1.3849637681159421,1.6992753623188406,0.7019927536231884,2.0009057971014492,2.7028985507246377,1.9664855072463767,0.717391304347826,0.3269927536231884,0.8532608695652174,1.5869565217391304,9.446557971014492
1522100011,2021-08-09,10,"David Duke Jr. (BKN), Alize Johnson (BKN), Cam Thomas (BKN), Day'Ron Sharpe (BKN), Desmond Bane (MEM), Xavier Tillman (MEM), Killian Tillie (MEM), Ziaire Williams (MEM), John Konchar (MEM), Santi Aldama (MEM)",1663,619,34230,5942,12884,1871,5273,2204,2805,1788,4984,6772,3118,1195,691,1769,2789,15959,3.573060733613951,7.747444377630788,1.1250751653638003,3.1707757065544198,1.3253156945279616,1.6867107636800962,1.0751653638003609,2.9969933854479858,4.072158749248346,1.8749248346361997,0.7185808779314492,0.41551413108839447,1.063740228502706,1.6770895971136501,9.596512327119664
1522100012,2021-08-09,7,"Kai Jones (CHA), Nick Richards (CHA), James Bouknight (CHA), Chimezie Metu (SAC), Neemias Queta (SAC), Davion Mitchell (SAC), Jahmi'us Ramsey (SAC)",1039,222,17659,2642,5150,480,1465,952,1292,1006,2588,3594,1499,459,484,905,1695,6716,2.542829643888354,4.956689124157844,0.4619826756496631,1.410009624639076,0.9162656400384985,1.2435033686236767,0.9682386910490857,2.4908565928777673,3.4590952839268527,1.4427333974975938,0.44177093358999037,0.465832531280077,0.8710298363811357,1.6313763233878729,6.46390760346487
1522100013,2021-08-09,9,"Joshua Primo (SAS), DaQuan Jeffries (SAS), Devin Vassell (SAS), Tre Jones (SAS), Joe Wieskamp (SAS), Nathan Knight (MIN), Jaden McDaniels (MIN), Jaylen Nowell (MIN), McKinley Wright IV (MIN)",1220,618,28430,4681,10094,1360,3941,1457,1850,849,3032,3881,3139,971,490,1275,2157,12179,3.836885245901639,8.273770491803278,1.1147540983606556,3.230327868852459,1.1942622950819672,1.5163934426229508,0.6959016393442623,2.4852459016393444,3.1811475409836065,2.572950819672131,0.7959016393442623,0.4016393442622951,1.0450819672131149,1.768032786885246,9.982786885245902
1522100014,2021-08-09,9,"R.J. Hampton (ORL), Franz Wagner (ORL), Jalen Suggs (ORL), Cole Anthony (ORL), Ignas Brazdeikis (ORL), Jeff Dowtin Jr. (ORL), Moses Moody (GSW), Jonathan Kuminga (GSW), Gary Payton II (GSW)",1735,748,38658,7069,15289,1911,5629,3194,4063,1347,4615,5962,4107,1395,629,2330,3362,19243,4.074351585014409,8.812103746397694,1.1014409221902017,3.244380403458213,1.8409221902017292,2.34178674351585,0.7763688760806916,2.6599423631123917,3.4363112391930835,2.3671469740634006,0.8040345821325648,0.362536023054755,1.3429394812680115,1.9377521613832853,11.09106628242075
1522100015,2021-08-09,8,"Jay Scrubb (LAC), Amir Coffey (LAC), Keon Johnson (LAC), Brandon Boston (LAC), Jordan Nwora (MIL), Mamadi Diakite (MIL), Sandro Mamukelashvili (MIL), Theo Pinson (MIL)",1056,193,17138,2561,5981,966,2736,1004,1258,644,2070,2714,1293,511,239,791,1355,7092,2.425189393939394,5.663825757575758,0.9147727272727273,2.590909090909091,0.9507575757575758,1.191287878787879,0.6098484848484849,1.9602272727272727,2.570075757575758,1.2244318181818181,0.48390151515151514,0.22632575757575757,0.7490530303030303,1.2831439393939394,6.715909090909091
1522100016,2021-08-09,3,"Jalen Smith (PHX), Udoka Azubuike (UTA), Trent Forrest (UTA)",434,74,6336,1089,2110,234,718,395,544,530,1274,1804,468,126,226,312,629,2807,2.5092165898617513,4.861751152073733,0.5391705069124424,1.6543778801843319,0.9101382488479263,1.2534562211981566,1.2211981566820276,2.935483870967742,4.15668202764977,1.0783410138248848,0.2903225806451613,0.5207373271889401,0.7188940092165899,1.4493087557603688,6.467741935483871
1522100017,2021-08-10,8,"Jalen Johnson (ATL), Skylar Mays (ATL), Admiral Schofield (ATL), Oshae Brissett (IND), Chris Duarte (IND), Keifer Sykes (IND), Isaiah Jackson (IND), Duane Washington Jr. (IND)",999,255,17198,2759,6035,746,2218,1092,1520,870,2626,3496,1406,557,439,872,1543,7356,2.7617617617617616,6.041041041041041,0.7467467467467468,2.22022022022022,1.093093093093093,1.5215215215215214,0.8708708708708709,2.6286286286286287,3.4994994994994997,1.4074074074074074,0.5575575575575575,0.4394394394394394,0.8728728728728729,1.5445445445445445,7.363363363363363
1522100018,2021-08-10,9,"Aaron Nesmith (BOS), Romeo Langford (BOS), Bruno Fernando (BOS), Payton Pritchard (BOS), Sam Hauser (BOS), Davon Reed (DEN), Zeke Nnaji (DEN), Bol Bol (DEN), Bones Hyland (DEN)",1650,303,28279,4419,9503,2037,5268,1221,1591,1182,3559,4741,2212,802,609,1185,2536,12096,2.678181818181818,5.75939393939394,1.2345454545454546,3.192727272727273,0.74,0.9642424242424242,0.7163636363636363,2.1569696969696968,2.8733333333333335,1.3406060606060606,0.4860606060606061,0.3690909090909091,0.7181818181818181,1.5369696969696969,7.330909090909091
1522100019,2021-08-10,6,"Ayo Dosunmu (CHI), Patrick Williams (CHI), Joe Wieskamp (SAS), DaQuan Jeffries (SAS), Devin Vassell (SAS), Tre Jones (SAS)",1090,626,28211,4437,9531,1371,3784,1321,1652,664,2881,3545,3371,954,431,1298,1809,11566,4.070642201834862,8.744036697247706,1.2577981651376147,3.471559633027523,1.2119266055045872,1.5155963302752293,0.6091743119266055,2.643119266055046,3.2522935779816513,3.0926605504587155,0.8752293577981651,0.39541284403669724,1.1908256880733945,1.6596330275229358,10.611009174311926
1522100020,2021-08-10,11,"Saddiq Bey (DET), Tyler Cook (DET), Cade Cunningham (DET), Killian Hayes (DET), Saben Lee (DET), Luka Garza (DET), Josh Christopher (HOU), KJ Martin (HOU), Alperen Sengun (HOU), Jalen Green (HOU), Anthony Lamb (HOU)",1923,1126,48354,9180,20314,2288,6986,4260,5529,2200,6410,8610,6058,1493,775,3348,3800,24908,4.773790951638065,10.563702548101924,1.1898075923036922,3.6328653146125847,2.215288611544462,2.875195007800312,1.1440457618304731,3.3333333333333335,4.477379095163807,3.150286011440458,0.7763910556422257,0.4030161206448258,1.7410296411856474,1.9760790431617266,12.952678107124285
1522100021,2021-08-10,6,"Chimezie Metu (SAC), Neemias Queta (SAC), Jahmi'us Ramsey (SAC), Davion Mitchell (SAC), Corey Kispert (WAS), Jay Huff (WAS)",1001,213,19553,2968,6212,1079,2984,820,1067,585,2097,2682,1710,500,326,872,1501,7835,2.965034965034965,6.205794205794206,1.077922077922078,2.981018981018981,0.8191808191808192,1.065934065934066,0.5844155844155844,2.0949050949050947,2.6793206793206794,1.7082917082917084,0.4995004995004995,0.3256743256743257,0.8711288711288712,1.4995004995004995,7.827172827172827
1522100022,2021-08-10,7,"Jay Scrubb (LAC), Amir Coffey (LAC), Keon Johnson (LAC), Brandon Boston (LAC), CJ Elleby (POR), Trendon Watford (POR), Greg Brown III (POR)",934,208,16764,2446,5553,735,2127,1124,1446,575,1943,2518,1364,535,246,846,1532,6751,2.6188436830835116,5.945396145610278,0.7869379014989293,2.277301927194861,1.2034261241970021,1.5481798715203425,0.6156316916488223,2.0802997858672376,2.69593147751606,1.4603854389721627,0.5728051391862955,0.2633832976445396,0.9057815845824411,1.640256959314775,7.228051391862955
1522100023,2021-08-11,9,"Mamadi Diakite (MIL), Jordan Nwora (MIL), Sandro Mamukelashvili (MIL), Theo Pinson (MIL), David Duke Jr. (BKN), Alize Johnson (BKN), Kessler Edwards (BKN), Cam Thomas (BKN), Day'Ron Sharpe (BKN)",1133,195,17001,2998,6590,835,2404,1238,1565,1095,2486,3581,1305,456,344,940,1484,8069,2.646072374227714,5.816416593115623,0.736981465136805,2.12180052956752,1.0926743159752867,1.381288614298323,0.9664607237422771,2.1941747572815533,3.1606354810238306,1.1518093556928508,0.4024713150926743,0.3036187113857017,0.8296557811120918,1.3097969991173875,7.12180052956752
1522100024,2021-08-11,10,"Max Strus (MIA), KZ Okpala (MIA), Omer Yurtseven (MIA), Ziaire Williams (MEM), Xavier Tillman (MEM), Santi Aldama (MEM), Desmond Bane (MEM), John Konchar (MEM), Sam Merrill (MEM), Killian Tillie (MEM)",1755,706,37411,5855,12970,2498,6859,1676,2141,1593,5273,6866,3425,1233,658,1655,2974,15884,3.336182336182336,7.39031339031339,1.4233618233618233,3.9082621082621083,0.954985754985755,1.21994301994302,0.9076923076923077,3.0045584045584044,3.9122507122507124,1.9515669515669516,0.7025641025641025,0.3749287749287749,0.9430199430199431,1.6945868945868945,9.05071225071225
1522100025,2021-08-11,10,"Lamar Stevens (CLE), Evan Mobley (CLE), Isaac Okoro (CLE), Matt Ryan (CLE), R.J. Hampton (ORL), Franz Wagner (ORL), Cole Anthony (ORL), Jalen Suggs (ORL), Jeff Dowtin Jr. (ORL), Ignas Brazdeikis (ORL)",1821,1062,44477,7738,16544,1873,5549,3475,4458,1708,5775,7483,4541,1418,970,2523,3649,20824,4.2493135639758375,9.085118066996156,1.028555738605162,3.047226798462383,1.9082921471718837,2.4481054365733113,0.9379461834157057,3.171334431630972,4.109280615046678,2.4936847885777045,0.7786930258099946,0.5326743547501372,1.385502471169687,2.0038440417353103,11.43547501372872
1522100026,2021-08-11,9,"Charlie Brown Jr. (OKC), Jeremiah Robinson-Earl (OKC), Tre Mann (OKC), Theo Maledon (OKC), Aaron Wiggins (OKC), Naji Marshall (NOP), Kira Lewis Jr. (NOP), Herbert Jones (NOP), Jose Alvarado (NOP)",1605,543,33335,4828,10806,1566,4583,1802,2248,1310,3736,5046,3284,1399,427,1664,2639,13024,3.00809968847352,6.732710280373832,0.9757009345794393,2.8554517133956385,1.1227414330218068,1.4006230529595016,0.8161993769470405,2.3277258566978194,3.1439252336448598,2.0461059190031152,0.8716510903426792,0.2660436137071651,1.036760124610592,1.6442367601246106,8.114641744548287
1522100027,2021-08-11,9,"Ish Wainright (TOR), Scottie Barnes (TOR), Precious Achiuwa (TOR), Malachi Flynn (TOR), Dalano Banton (TOR), Justin Champagnie (TOR), Jonathan Kuminga (GSW), Moses Moody (GSW), Gary Payton II (GSW)",1867,572,36825,6317,13463,1490,4521,2404,3342,2206,5118,7324,3422,1337,866,1988,3030,16528,3.383502945902517,7.211033743974291,0.7980717728976968,2.421531869309052,1.2876272094268881,1.790037493304767,1.1815747188002141,2.7412961971076593,3.9228709159078736,1.8328869844670594,0.7161221210498125,0.46384574183181576,1.0648098553829672,1.6229244777718264,8.85270487412962
1522100028,2021-08-11,4,"Elijah Hughes (UTA), Udoka Azubuike (UTA), Trent Forrest (UTA), Eugene Omoruyi (DAL)",313,29,3614,478,993,71,271,161,249,185,485,670,337,125,59,189,355,1188,1.5271565495207668,3.1725239616613417,0.2268370607028754,0.865814696485623,0.5143769968051118,0.7955271565495208,0.5910543130990416,1.549520766773163,2.1405750798722045,1.0766773162939298,0.3993610223642173,0.18849840255591055,0.6038338658146964,1.134185303514377,3.7955271565495208
1522100029,2021-08-11,8,"Obi Toppin (NYK), Jericho Sims (NYK), Quentin Grimes (NYK), Immanuel Quickley (NYK), Miles McBride (NYK), Austin Reaves (LAL), Justin Robinson (LAL), Trevelin Queen (LAL)",1597,507,34670,5445,11786,2210,6044,2385,2904,1134,3969,5103,3775,1010,442,1602,2578,15485,3.4095178459611772,7.380087664370695,1.3838447088290544,3.7845961177207266,1.493425172197871,1.8184095178459612,0.7100814026299311,2.485284909204759,3.19536631183469,2.363807138384471,0.6324358171571697,0.2767689417658109,1.0031308703819661,1.6142767689417659,9.69630557294928
1522100030,2021-08-12,5,"DaQuan Jeffries (SAS), Joe Wieskamp (SAS), Tre Jones (SAS), Kai Jones (CHA), James Bouknight (CHA)",551,159,9537,1385,2918,281,892,499,622,326,1031,1357,1539,331,126,452,646,3550,2.513611615245009,5.295825771324864,0.5099818511796733,1.618874773139746,0.9056261343012704,1.1288566243194191,0.5916515426497277,1.8711433756805809,2.4627949183303084,2.793103448275862,0.6007259528130672,0.22867513611615245,0.8203266787658802,1.1724137931034482,6.442831215970962
