gameId,GAME_DATE,teamTricode,players_w_gp,players,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGM_per_game,FGA_per_game,FG3M_per_game,FG3A_per_game,FTM_per_game,FTA_per_game,OREB_per_game,DREB_per_game,REB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game
1521000027,2010-07-14,HOU,5,"Chase Budinger, Patrick Patterson, Jordan Hill, Jermaine Taylor, Gary Forbes",1559,291,30487,4398,9658,1016,2838,1367,1844,1906,4407,6313,1558,744,616,1254,2471,11179,2.821039127645927,6.194996792815908,0.6516998075689544,1.8203976908274535,0.876844130853111,1.1828094932649134,1.222578576010263,2.8268120590121875,4.0493906350224504,0.9993585631815266,0.477228992944195,0.3951250801796023,0.804361770365619,1.5849903784477228,7.170622193713919
1521000028,2010-07-14,NYK,3,"Henry Walker, Toney Douglas, Landry Fields",710,251,14465,1828,4335,636,1840,629,839,453,1690,2143,1296,583,94,721,1210,4921,2.574647887323944,6.105633802816901,0.895774647887324,2.591549295774648,0.8859154929577465,1.1816901408450704,0.6380281690140845,2.380281690140845,3.0183098591549298,1.8253521126760563,0.8211267605633803,0.1323943661971831,1.0154929577464789,1.704225352112676,6.930985915492958
1521000028,2010-07-14,TOR,5,"Sonny Weems, Ed Davis, Joey Dorsey, DeMar DeRozan, Solomon Alabi",2072,1270,56789,11000,22849,643,2138,7288,9128,2609,7728,10337,5565,1588,997,3064,4617,29931,5.308880308880309,11.027509652509652,0.31032818532818535,1.031853281853282,3.5173745173745172,4.405405405405405,1.2591698841698842,3.72972972972973,4.988899613899614,2.685810810810811,0.7664092664092664,0.4811776061776062,1.4787644787644787,2.228281853281853,14.44546332046332
1521000029,2010-07-14,ATL,2,"Jordan Crawford, Jeff Teague",1036,696,28289,4744,10887,1031,2976,2746,3266,422,2203,2625,5346,1098,289,2282,1897,13265,4.579150579150579,10.508687258687258,0.9951737451737451,2.8725868725868726,2.6505791505791505,3.1525096525096523,0.40733590733590735,2.1264478764478763,2.5337837837837838,5.16023166023166,1.0598455598455598,0.27895752895752896,2.2027027027027026,1.8310810810810811,12.804054054054054
1521000029,2010-07-14,SAS,1,Alonzo Gee,406,211,8887,973,2250,179,563,548,722,374,953,1327,434,372,100,437,779,2673,2.396551724137931,5.541871921182266,0.4408866995073892,1.3866995073891626,1.3497536945812807,1.7783251231527093,0.9211822660098522,2.3472906403940885,3.268472906403941,1.0689655172413792,0.916256157635468,0.24630541871921183,1.0763546798029557,1.9187192118226601,6.583743842364532
1521000030,2010-07-14,CHI,2,"James Johnson, John Lucas III",903,240,17241,2594,5664,512,1631,837,1230,617,2167,2784,1879,626,614,1092,1774,6537,2.8726467331118495,6.2724252491694354,0.5669988925802879,1.806201550387597,0.9269102990033222,1.3621262458471761,0.6832779623477298,2.399778516057586,3.083056478405316,2.0808416389811737,0.6932447397563677,0.6799557032115172,1.2093023255813953,1.964562569213732,7.239202657807309
1521000030,2010-07-14,LAC,3,"Al-Farouq Aminu, DeAndre Jordan, Eric Bledsoe",2455,1779,64678,9256,18150,1399,4190,4706,7410,4549,12864,17413,5437,2250,2187,4077,5231,24617,3.770264765784114,7.393075356415479,0.569857433808554,1.7067209775967414,1.9169042769857434,3.018329938900204,1.8529531568228106,5.239918533604888,7.092871690427699,2.214663951120163,0.9164969450101833,0.8908350305498982,1.6606924643584522,2.1307535641547863,10.027291242362525
1521000031,2010-07-14,CLE,3,"Danny Green, JJ Hickson, Christian Eyenga",1254,961,31364,4327,9679,1597,4038,1380,2058,1535,4486,6021,1712,1108,904,1507,2350,11631,3.4505582137161084,7.718500797448166,1.273524720893142,3.2200956937799043,1.1004784688995215,1.6411483253588517,1.2240829346092503,3.577352472089314,4.801435406698564,1.365231259968102,0.8835725677830941,0.7208931419457735,1.2017543859649122,1.8740031897926634,9.275119617224881
1521000031,2010-07-14,PHX,2,"Earl Clark, Zabian Dowdell",234,54,3539,448,1099,83,255,140,207,182,554,736,164,96,125,181,328,1119,1.9145299145299146,4.696581196581197,0.3547008547008547,1.0897435897435896,0.5982905982905983,0.8846153846153846,0.7777777777777778,2.3675213675213675,3.1452991452991452,0.7008547008547008,0.41025641025641024,0.5341880341880342,0.7735042735042735,1.4017094017094016,4.782051282051282
1521000032,2010-07-14,MIN,2,"Lazar Hayward, Wayne Ellington",766,205,15307,2113,5195,1171,3091,495,595,230,1344,1574,813,409,69,462,877,5892,2.758485639686684,6.781984334203655,1.5287206266318538,4.035248041775457,0.6462140992167101,0.7767624020887729,0.3002610966057441,1.7545691906005223,2.0548302872062663,1.0613577023498695,0.5339425587467362,0.09007832898172324,0.6031331592689295,1.1449086161879896,7.691906005221932
1521000032,2010-07-14,SAC,4,"Donte Greene, Hassan Whiteside, DeMarcus Cousins, Omri Casspi",1798,1035,44086,8931,18268,922,2709,5003,7174,3766,10707,14473,2954,1507,2051,3494,4709,23787,4.96718576195773,10.160177975528365,0.5127919911012235,1.506674082313682,2.7825361512791993,3.9899888765294773,2.0945494994438265,5.954949944382648,8.049499443826473,1.64293659621802,0.8381535038932146,1.1407119021134593,1.9432703003337042,2.6190211345939933,13.229699666295884
1521000033,2010-07-14,DET,2,"DaJuan Summers, Greg Monroe",685,424,18086,3428,6694,15,54,1675,2390,1809,3521,5330,1389,690,374,1219,1487,8546,5.004379562043796,9.772262773722627,0.021897810218978103,0.07883211678832117,2.4452554744525545,3.489051094890511,2.640875912408759,5.1401459854014595,7.781021897810219,2.027737226277372,1.0072992700729928,0.545985401459854,1.7795620437956203,2.1708029197080294,12.475912408759124
1521000033,2010-07-14,MIA,1,Garret Siler,21,0,101,17,31,0,0,11,22,16,12,28,3,1,4,10,20,45,0.8095238095238095,1.4761904761904763,0,0,0.5238095238095238,1.0476190476190477,0.7619047619047619,0.5714285714285714,1.3333333333333333,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.47619047619047616,0.9523809523809523,2.142857142857143
1521000034,2010-07-15,LAL,2,"Devin Ebanks, Derrick Caracter",104,15,926,114,279,8,36,69,95,70,95,165,31,22,22,54,103,305,1.0961538461538463,2.6826923076923075,0.07692307692307693,0.34615384615384615,0.6634615384615384,0.9134615384615384,0.6730769230769231,0.9134615384615384,1.5865384615384615,0.2980769230769231,0.21153846153846154,0.21153846153846154,0.5192307692307693,0.9903846153846154,2.9326923076923075
1521000034,2010-07-15,SAS,1,Alonzo Gee,406,211,8887,973,2250,179,563,548,722,374,953,1327,434,372,100,437,779,2673,2.396551724137931,5.541871921182266,0.4408866995073892,1.3866995073891626,1.3497536945812807,1.7783251231527093,0.9211822660098522,2.3472906403940885,3.268472906403941,1.0689655172413792,0.916256157635468,0.24630541871921183,1.0763546798029557,1.9187192118226601,6.583743842364532
1521000035,2010-07-15,GSW,1,Reggie Williams,182,22,2954,459,1030,166,453,149,206,87,296,383,235,65,7,113,192,1233,2.521978021978022,5.65934065934066,0.9120879120879121,2.489010989010989,0.8186813186813187,1.1318681318681318,0.47802197802197804,1.6263736263736264,2.1043956043956045,1.2912087912087913,0.35714285714285715,0.038461538461538464,0.6208791208791209,1.054945054945055,6.774725274725275
1521000035,2010-07-15,PHX,2,"Earl Clark, Zabian Dowdell",234,54,3539,448,1099,83,255,140,207,182,554,736,164,96,125,181,328,1119,1.9145299145299146,4.696581196581197,0.3547008547008547,1.0897435897435896,0.5982905982905983,0.8846153846153846,0.7777777777777778,2.3675213675213675,3.1452991452991452,0.7008547008547008,0.41025641025641024,0.5341880341880342,0.7735042735042735,1.4017094017094016,4.782051282051282
1521000036,2010-07-15,DAL,3,"Ian Mahinmi, Dominique Jones, Rodrigue Beaubois",792,175,13102,1590,3258,94,358,948,1493,992,2030,3022,798,478,481,810,1891,4222,2.007575757575758,4.113636363636363,0.11868686868686869,0.45202020202020204,1.196969696969697,1.8851010101010102,1.2525252525252526,2.563131313131313,3.8156565656565657,1.0075757575757576,0.6035353535353535,0.6073232323232324,1.0227272727272727,2.3876262626262625,5.33080808080808
1521000036,2010-07-15,WAS,5,"Cartier Martin, Trevor Booker, JaVale McGee, Lester Hudson, John Wall",2177,1088,49183,8955,18675,955,2933,4146,5817,2871,7226,10097,6799,1798,1825,3878,4379,23011,4.113458888378503,8.578318787322003,0.43867707854846116,1.347266881028939,1.9044556729444189,2.672025723472669,1.3187873220027562,3.319246669728985,4.638033991731741,3.1231051906293064,0.8259072117593018,0.8383096003674781,1.7813504823151125,2.0114836931557187,10.570050528249885
1521000037,2010-07-15,ATL,2,"Jordan Crawford, Jeff Teague",1036,696,28289,4744,10887,1031,2976,2746,3266,422,2203,2625,5346,1098,289,2282,1897,13265,4.579150579150579,10.508687258687258,0.9951737451737451,2.8725868725868726,2.6505791505791505,3.1525096525096523,0.40733590733590735,2.1264478764478763,2.5337837837837838,5.16023166023166,1.0598455598455598,0.27895752895752896,2.2027027027027026,1.8310810810810811,12.804054054054054
1521000037,2010-07-15,MIL,1,Larry Sanders,238,113,4635,669,1395,0,5,182,329,475,870,1345,174,152,429,224,666,1520,2.810924369747899,5.861344537815126,0,0.02100840336134454,0.7647058823529411,1.3823529411764706,1.995798319327731,3.6554621848739495,5.651260504201681,0.7310924369747899,0.6386554621848739,1.8025210084033614,0.9411764705882353,2.7983193277310923,6.38655462184874
1521000038,2010-07-15,LAC,3,"Al-Farouq Aminu, DeAndre Jordan, Eric Bledsoe",2455,1779,64678,9256,18150,1399,4190,4706,7410,4549,12864,17413,5437,2250,2187,4077,5231,24617,3.770264765784114,7.393075356415479,0.569857433808554,1.7067209775967414,1.9169042769857434,3.018329938900204,1.8529531568228106,5.239918533604888,7.092871690427699,2.214663951120163,0.9164969450101833,0.8908350305498982,1.6606924643584522,2.1307535641547863,10.027291242362525
1521000038,2010-07-15,POR,4,"Dante Cunningham, Luke Babbitt, Armon Johnson, Patty Mills",1991,412,38179,5227,12018,2160,5626,1229,1587,1140,3760,4900,2777,1115,453,1403,2848,13843,2.6253139126067304,6.036162732295329,1.0848819688598694,2.825715720743345,0.617277749874435,0.797086891009543,0.5725765946760422,1.8884982420894023,2.4610748367654445,1.394776494224008,0.5600200904068308,0.2275238573581115,0.7046710195881467,1.4304369663485685,6.952787543947765
1521000039,2010-07-15,MEM,5,"DeMarre Carroll, Darrell Arthur, Hasheem Thabeet, Sam Young, Greivis Vasquez",1628,594,33542,4664,10766,1269,3587,1768,2330,1333,4028,5361,3123,1119,549,1770,3251,12365,2.864864864864865,6.613022113022113,0.7794840294840295,2.2033169533169534,1.085995085995086,1.4312039312039313,0.8187960687960688,2.4742014742014744,3.292997542997543,1.9183046683046683,0.6873464373464373,0.33722358722358725,1.0872235872235871,1.996928746928747,7.5952088452088455
1521000040,2010-07-16,DET,2,"DaJuan Summers, Greg Monroe",685,424,18086,3428,6694,15,54,1675,2390,1809,3521,5330,1389,690,374,1219,1487,8546,5.004379562043796,9.772262773722627,0.021897810218978103,0.07883211678832117,2.4452554744525545,3.489051094890511,2.640875912408759,5.1401459854014595,7.781021897810219,2.027737226277372,1.0072992700729928,0.545985401459854,1.7795620437956203,2.1708029197080294,12.475912408759124
1521000040,2010-07-16,NYK,3,"Henry Walker, Toney Douglas, Landry Fields",710,251,14465,1828,4335,636,1840,629,839,453,1690,2143,1296,583,94,721,1210,4921,2.574647887323944,6.105633802816901,0.895774647887324,2.591549295774648,0.8859154929577465,1.1816901408450704,0.6380281690140845,2.380281690140845,3.0183098591549298,1.8253521126760563,0.8211267605633803,0.1323943661971831,1.0154929577464789,1.704225352112676,6.930985915492958
1521000041,2010-07-16,SAC,4,"Omri Casspi, Hassan Whiteside, DeMarcus Cousins, Donte Greene",1798,1035,44086,8931,18268,922,2709,5003,7174,3766,10707,14473,2954,1507,2051,3494,4709,23787,4.96718576195773,10.160177975528365,0.5127919911012235,1.506674082313682,2.7825361512791993,3.9899888765294773,2.0945494994438265,5.954949944382648,8.049499443826473,1.64293659621802,0.8381535038932146,1.1407119021134593,1.9432703003337042,2.6190211345939933,13.229699666295884
1521000041,2010-07-16,TOR,5,"Sonny Weems, Ed Davis, Joey Dorsey, DeMar DeRozan, Solomon Alabi",2072,1270,56789,11000,22849,643,2138,7288,9128,2609,7728,10337,5565,1588,997,3064,4617,29931,5.308880308880309,11.027509652509652,0.31032818532818535,1.031853281853282,3.5173745173745172,4.405405405405405,1.2591698841698842,3.72972972972973,4.988899613899614,2.685810810810811,0.7664092664092664,0.4811776061776062,1.4787644787644787,2.228281853281853,14.44546332046332
1521000042,2010-07-16,NOH,1,Quincy Pondexter,355,48,5530,571,1351,211,593,256,343,200,440,640,263,122,49,178,464,1609,1.6084507042253522,3.8056338028169012,0.5943661971830986,1.6704225352112676,0.7211267605633803,0.9661971830985916,0.5633802816901409,1.2394366197183098,1.8028169014084507,0.7408450704225352,0.3436619718309859,0.13802816901408452,0.5014084507042254,1.3070422535211268,4.532394366197183
1521000042,2010-07-16,WAS,5,"Cartier Martin, Trevor Booker, JaVale McGee, Lester Hudson, John Wall",2177,1088,49183,8955,18675,955,2933,4146,5817,2871,7226,10097,6799,1798,1825,3878,4379,23011,4.113458888378503,8.578318787322003,0.43867707854846116,1.347266881028939,1.9044556729444189,2.672025723472669,1.3187873220027562,3.319246669728985,4.638033991731741,3.1231051906293064,0.8259072117593018,0.8383096003674781,1.7813504823151125,2.0114836931557187,10.570050528249885
1521000043,2010-07-16,CHI,2,"James Johnson, John Lucas III",903,240,17241,2594,5664,512,1631,837,1230,617,2167,2784,1879,626,614,1092,1774,6537,2.8726467331118495,6.2724252491694354,0.5669988925802879,1.806201550387597,0.9269102990033222,1.3621262458471761,0.6832779623477298,2.399778516057586,3.083056478405316,2.0808416389811737,0.6932447397563677,0.6799557032115172,1.2093023255813953,1.964562569213732,7.239202657807309
1521000043,2010-07-16,CLE,3,"Danny Green, JJ Hickson, Christian Eyenga",1254,961,31364,4327,9679,1597,4038,1380,2058,1535,4486,6021,1712,1108,904,1507,2350,11631,3.4505582137161084,7.718500797448166,1.273524720893142,3.2200956937799043,1.1004784688995215,1.6411483253588517,1.2240829346092503,3.577352472089314,4.801435406698564,1.365231259968102,0.8835725677830941,0.7208931419457735,1.2017543859649122,1.8740031897926634,9.275119617224881
1521000044,2010-07-16,MEM,5,"DeMarre Carroll, Darrell Arthur, Hasheem Thabeet, Greivis Vasquez, Sam Young",1628,594,33542,4664,10766,1269,3587,1768,2330,1333,4028,5361,3123,1119,549,1770,3251,12365,2.864864864864865,6.613022113022113,0.7794840294840295,2.2033169533169534,1.085995085995086,1.4312039312039313,0.8187960687960688,2.4742014742014744,3.292997542997543,1.9183046683046683,0.6873464373464373,0.33722358722358725,1.0872235872235871,1.996928746928747,7.5952088452088455
1521000044,2010-07-16,MIN,1,Wayne Ellington,694,205,14716,2043,4993,1150,3013,449,535,205,1279,1484,778,392,61,434,812,5685,2.9438040345821324,7.194524495677234,1.6570605187319885,4.3414985590778095,0.6469740634005764,0.770893371757925,0.2953890489913545,1.8429394812680115,2.138328530259366,1.1210374639769451,0.5648414985590778,0.08789625360230548,0.6253602305475504,1.1700288184438041,8.19164265129683
1521000045,2010-07-16,MIA,1,Garret Siler,21,0,101,17,31,0,0,11,22,16,12,28,3,1,4,10,20,45,0.8095238095238095,1.4761904761904763,0,0,0.5238095238095238,1.0476190476190477,0.7619047619047619,0.5714285714285714,1.3333333333333333,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.47619047619047616,0.9523809523809523,2.142857142857143
1521000045,2010-07-16,MIL,1,Larry Sanders,238,113,4635,669,1395,0,5,182,329,475,870,1345,174,152,429,224,666,1520,2.810924369747899,5.861344537815126,0,0.02100840336134454,0.7647058823529411,1.3823529411764706,1.995798319327731,3.6554621848739495,5.651260504201681,0.7310924369747899,0.6386554621848739,1.8025210084033614,0.9411764705882353,2.7983193277310923,6.38655462184874
1521000046,2010-07-17,NYK,3,"Henry Walker, Landry Fields, Toney Douglas",710,251,14465,1828,4335,636,1840,629,839,453,1690,2143,1296,583,94,721,1210,4921,2.574647887323944,6.105633802816901,0.895774647887324,2.591549295774648,0.8859154929577465,1.1816901408450704,0.6380281690140845,2.380281690140845,3.0183098591549298,1.8253521126760563,0.8211267605633803,0.1323943661971831,1.0154929577464789,1.704225352112676,6.930985915492958
1521000046,2010-07-17,WAS,3,"Trevor Booker, Cartier Martin, Lester Hudson",756,174,14030,1974,4088,289,835,654,1000,1094,2259,3353,715,457,304,682,1339,4891,2.611111111111111,5.407407407407407,0.38227513227513227,1.1044973544973544,0.8650793650793651,1.3227513227513228,1.447089947089947,2.988095238095238,4.435185185185185,0.9457671957671958,0.6044973544973545,0.4021164021164021,0.9021164021164021,1.7711640211640212,6.46957671957672
1521000047,2010-07-17,CLE,3,"Danny Green, JJ Hickson, Christian Eyenga",1254,961,31364,4327,9679,1597,4038,1380,2058,1535,4486,6021,1712,1108,904,1507,2350,11631,3.4505582137161084,7.718500797448166,1.273524720893142,3.2200956937799043,1.1004784688995215,1.6411483253588517,1.2240829346092503,3.577352472089314,4.801435406698564,1.365231259968102,0.8835725677830941,0.7208931419457735,1.2017543859649122,1.8740031897926634,9.275119617224881
1521000047,2010-07-17,MIA,2,"Dexter Pittman, Garret Siler",71,6,448,66,140,0,0,29,55,54,63,117,12,9,12,32,103,161,0.9295774647887324,1.971830985915493,0,0,0.4084507042253521,0.7746478873239436,0.7605633802816901,0.8873239436619719,1.647887323943662,0.16901408450704225,0.1267605633802817,0.16901408450704225,0.4507042253521127,1.4507042253521127,2.267605633802817
1521000048,2010-07-17,NOH,1,Quincy Pondexter,355,48,5530,571,1351,211,593,256,343,200,440,640,263,122,49,178,464,1609,1.6084507042253522,3.8056338028169012,0.5943661971830986,1.6704225352112676,0.7211267605633803,0.9661971830985916,0.5633802816901409,1.2394366197183098,1.8028169014084507,0.7408450704225352,0.3436619718309859,0.13802816901408452,0.5014084507042254,1.3070422535211268,4.532394366197183
1521000048,2010-07-17,TOR,2,"Ed Davis, Solomon Alabi",748,106,13937,1789,3179,0,4,752,1287,1612,3065,4677,544,353,577,540,1765,4330,2.391711229946524,4.25,0,0.0053475935828877,1.0053475935828877,1.7205882352941178,2.1550802139037435,4.097593582887701,6.252673796791444,0.7272727272727273,0.47192513368983957,0.7713903743315508,0.7219251336898396,2.359625668449198,5.788770053475936
1521000049,2010-07-17,LAC,3,"Al-Farouq Aminu, DeAndre Jordan, Eric Bledsoe",2455,1779,64678,9256,18150,1399,4190,4706,7410,4549,12864,17413,5437,2250,2187,4077,5231,24617,3.770264765784114,7.393075356415479,0.569857433808554,1.7067209775967414,1.9169042769857434,3.018329938900204,1.8529531568228106,5.239918533604888,7.092871690427699,2.214663951120163,0.9164969450101833,0.8908350305498982,1.6606924643584522,2.1307535641547863,10.027291242362525
1521000049,2010-07-17,SAS,1,Alonzo Gee,406,211,8887,973,2250,179,563,548,722,374,953,1327,434,372,100,437,779,2673,2.396551724137931,5.541871921182266,0.4408866995073892,1.3866995073891626,1.3497536945812807,1.7783251231527093,0.9211822660098522,2.3472906403940885,3.268472906403941,1.0689655172413792,0.916256157635468,0.24630541871921183,1.0763546798029557,1.9187192118226601,6.583743842364532
1521000050,2010-07-17,CHI,1,James Johnson,721,232,14804,2216,4671,366,1225,776,1150,571,2017,2588,1562,560,612,986,1623,5574,3.073509015256588,6.478502080443828,0.507628294036061,1.6990291262135921,1.0762829403606102,1.59500693481276,0.7919556171983356,2.79750346740638,3.589459084604716,2.1664355062413314,0.7766990291262136,0.8488210818307905,1.3675450762829404,2.251040221914008,7.7309292649098476
1521000050,2010-07-17,SAC,4,"Donte Greene, Hassan Whiteside, DeMarcus Cousins, Omri Casspi",1798,1035,44086,8931,18268,922,2709,5003,7174,3766,10707,14473,2954,1507,2051,3494,4709,23787,4.96718576195773,10.160177975528365,0.5127919911012235,1.506674082313682,2.7825361512791993,3.9899888765294773,2.0945494994438265,5.954949944382648,8.049499443826473,1.64293659621802,0.8381535038932146,1.1407119021134593,1.9432703003337042,2.6190211345939933,13.229699666295884
1521000051,2010-07-17,MIN,2,"Lazar Hayward, Wayne Ellington",766,205,15307,2113,5195,1171,3091,495,595,230,1344,1574,813,409,69,462,877,5892,2.758485639686684,6.781984334203655,1.5287206266318538,4.035248041775457,0.6462140992167101,0.7767624020887729,0.3002610966057441,1.7545691906005223,2.0548302872062663,1.0613577023498695,0.5339425587467362,0.09007832898172324,0.6031331592689295,1.1449086161879896,7.691906005221932
1521000051,2010-07-17,POR,4,"Dante Cunningham, Luke Babbitt, Armon Johnson, Patty Mills",1991,412,38179,5227,12018,2160,5626,1229,1587,1140,3760,4900,2777,1115,453,1403,2848,13843,2.6253139126067304,6.036162732295329,1.0848819688598694,2.825715720743345,0.617277749874435,0.797086891009543,0.5725765946760422,1.8884982420894023,2.4610748367654445,1.394776494224008,0.5600200904068308,0.2275238573581115,0.7046710195881467,1.4304369663485685,6.952787543947765
1521000052,2010-07-17,ATL,2,"Jordan Crawford, Jeff Teague",1036,696,28289,4744,10887,1031,2976,2746,3266,422,2203,2625,5346,1098,289,2282,1897,13265,4.579150579150579,10.508687258687258,0.9951737451737451,2.8725868725868726,2.6505791505791505,3.1525096525096523,0.40733590733590735,2.1264478764478763,2.5337837837837838,5.16023166023166,1.0598455598455598,0.27895752895752896,2.2027027027027026,1.8310810810810811,12.804054054054054
1521000053,2010-07-18,CLE,1,Christian Eyenga,51,18,1050,136,331,26,94,22,36,31,106,137,40,37,33,50,85,320,2.6666666666666665,6.490196078431373,0.5098039215686274,1.8431372549019607,0.43137254901960786,0.7058823529411765,0.6078431372549019,2.0784313725490198,2.6862745098039214,0.7843137254901961,0.7254901960784313,0.6470588235294118,0.9803921568627451,1.6666666666666667,6.2745098039215685
1521000053,2010-07-18,MIL,1,Larry Sanders,238,113,4635,669,1395,0,5,182,329,475,870,1345,174,152,429,224,666,1520,2.810924369747899,5.861344537815126,0,0.02100840336134454,0.7647058823529411,1.3823529411764706,1.995798319327731,3.6554621848739495,5.651260504201681,0.7310924369747899,0.6386554621848739,1.8025210084033614,0.9411764705882353,2.7983193277310923,6.38655462184874
1521000054,2010-07-18,MEM,4,"DeMarre Carroll, Hasheem Thabeet, Sam Young, Greivis Vasquez",1233,553,26518,3537,8238,1108,3132,1466,1951,931,3118,4049,2772,876,308,1417,2283,9648,2.8686131386861313,6.681265206812652,0.8986212489862125,2.54014598540146,1.1889699918896999,1.5823195458231956,0.7550689375506894,2.5287915652879156,3.283860502838605,2.2481751824817517,0.7104622871046229,0.24979724249797242,1.1492295214922952,1.8515815085158152,7.824817518248175
1521000054,2010-07-18,SAS,1,Alonzo Gee,406,211,8887,973,2250,179,563,548,722,374,953,1327,434,372,100,437,779,2673,2.396551724137931,5.541871921182266,0.4408866995073892,1.3866995073891626,1.3497536945812807,1.7783251231527093,0.9211822660098522,2.3472906403940885,3.268472906403941,1.0689655172413792,0.916256157635468,0.24630541871921183,1.0763546798029557,1.9187192118226601,6.583743842364532
1521000055,2010-07-18,CHI,1,James Johnson,721,232,14804,2216,4671,366,1225,776,1150,571,2017,2588,1562,560,612,986,1623,5574,3.073509015256588,6.478502080443828,0.507628294036061,1.6990291262135921,1.0762829403606102,1.59500693481276,0.7919556171983356,2.79750346740638,3.589459084604716,2.1664355062413314,0.7766990291262136,0.8488210818307905,1.3675450762829404,2.251040221914008,7.7309292649098476
1521000055,2010-07-18,POR,4,"Dante Cunningham, Luke Babbitt, Armon Johnson, Patty Mills",1991,412,38179,5227,12018,2160,5626,1229,1587,1140,3760,4900,2777,1115,453,1403,2848,13843,2.6253139126067304,6.036162732295329,1.0848819688598694,2.825715720743345,0.617277749874435,0.797086891009543,0.5725765946760422,1.8884982420894023,2.4610748367654445,1.394776494224008,0.5600200904068308,0.2275238573581115,0.7046710195881467,1.4304369663485685,6.952787543947765
1521000056,2010-07-18,ATL,2,"Jordan Crawford, Jeff Teague",1036,696,28289,4744,10887,1031,2976,2746,3266,422,2203,2625,5346,1098,289,2282,1897,13265,4.579150579150579,10.508687258687258,0.9951737451737451,2.8725868725868726,2.6505791505791505,3.1525096525096523,0.40733590733590735,2.1264478764478763,2.5337837837837838,5.16023166023166,1.0598455598455598,0.27895752895752896,2.2027027027027026,1.8310810810810811,12.804054054054054
1521000056,2010-07-18,MIN,2,"Lazar Hayward, Wayne Ellington",766,205,15307,2113,5195,1171,3091,495,595,230,1344,1574,813,409,69,462,877,5892,2.758485639686684,6.781984334203655,1.5287206266318538,4.035248041775457,0.6462140992167101,0.7767624020887729,0.3002610966057441,1.7545691906005223,2.0548302872062663,1.0613577023498695,0.5339425587467362,0.09007832898172324,0.6031331592689295,1.1449086161879896,7.691906005221932
1521000057,2010-07-18,DAL,2,"Dominique Jones, Rodrigue Beaubois",206,42,2937,430,1071,86,308,189,244,68,306,374,444,124,50,226,292,1135,2.087378640776699,5.199029126213592,0.4174757281553398,1.4951456310679612,0.9174757281553398,1.1844660194174756,0.3300970873786408,1.4854368932038835,1.8155339805825244,2.1553398058252426,0.6019417475728155,0.24271844660194175,1.0970873786407767,1.4174757281553398,5.509708737864078
1521000057,2010-07-18,SAC,2,"DeMarcus Cousins, Hassan Whiteside",1165,893,32153,7249,14507,434,1314,4320,6176,3300,8887,12187,2305,1145,1885,2905,3762,19252,6.222317596566524,12.452360515021459,0.3725321888412017,1.1278969957081546,3.708154506437768,5.301287553648069,2.832618025751073,7.628326180257511,10.460944206008584,1.9785407725321889,0.9828326180257511,1.6180257510729614,2.4935622317596566,3.2291845493562232,16.525321888412016
1521000058,2010-07-18,LAC,2,"Al-Farouq Aminu, Eric Bledsoe",1467,1013,38720,5637,12810,1397,4179,3027,3919,1552,5665,7217,4424,1706,741,2751,2795,15698,3.8425357873210633,8.732106339468302,0.9522835719154737,2.8486707566462166,2.063394683026585,2.6714383094751195,1.0579413769597819,3.861622358554874,4.9195637355146555,3.0156782549420584,1.1629175187457397,0.5051124744376279,1.8752556237218814,1.905248807089298,10.700749829584185
1521300009,2013-07-13,PHX,1,Marcus Morris Sr.,738,486,20443,3410,7813,1212,3197,1297,1643,616,2781,3397,1170,498,216,861,1586,9329,4.62059620596206,10.586720867208673,1.6422764227642277,4.331978319783198,1.7574525745257452,2.2262872628726287,0.8346883468834688,3.768292682926829,4.602981029810298,1.5853658536585367,0.6747967479674797,0.2926829268292683,1.1666666666666667,2.149051490514905,12.640921409214092
1521300009,2013-07-13,POR,1,Thomas Robinson,243,12,3148,502,1040,0,5,191,382,420,772,1192,144,120,85,231,422,1195,2.065843621399177,4.279835390946502,0,0.0205761316872428,0.7860082304526749,1.5720164609053497,1.728395061728395,3.1769547325102883,4.905349794238683,0.5925925925925926,0.49382716049382713,0.3497942386831276,0.9506172839506173,1.7366255144032923,4.917695473251029
1521300015,2013-07-14,POR,1,Thomas Robinson,243,12,3148,502,1040,0,5,191,382,420,772,1192,144,120,85,231,422,1195,2.065843621399177,4.279835390946502,0,0.0205761316872428,0.7860082304526749,1.5720164609053497,1.728395061728395,3.1769547325102883,4.905349794238683,0.5925925925925926,0.49382716049382713,0.3497942386831276,0.9506172839506173,1.7366255144032923,4.917695473251029
1521300017,2013-07-14,MIL,1,Ish Smith,684,165,14302,2322,5359,293,899,479,703,253,1524,1777,2837,489,184,904,953,5416,3.3947368421052633,7.834795321637427,0.4283625730994152,1.314327485380117,0.7002923976608187,1.0277777777777777,0.36988304093567254,2.2280701754385963,2.597953216374269,4.14766081871345,0.7149122807017544,0.26900584795321636,1.3216374269005848,1.3932748538011697,7.918128654970761
